Return,Volatility,Sharpe Ratio,HDFC Bank,ITC,Reliance,Sun Pharma,TCS
0.07513095363346511,0.14412325465500778,0.10498620552029955,0.32815138339126365,0.08655237089140201,0.052349706685758675,0.17683654409062732,0.3561099949409482
0.08257347235392254,0.14277885432701332,0.1581009489137756,0.09162983693696684,0.25443639472819113,0.28831051984443196,0.08995750958098972,0.2756657389094202
0.11984632668393316,0.14073071208950821,0.4252542021237654,0.162758719631521,0.27982057426628953,0.28036219010261637,0.23710168801448514,0.039956827985087866
0.050418962470667024,0.14979068741030804,-0.0639628383778526,0.42309453762977406,0.16248041157152993,0.09447471225541167,0.020653283994718257,0.29929705454856603
0.06647879189549508,0.15058065722489855,0.043025392602840946,0.32607914585122905,0.00798292441712082,0.24644576434414361,0.10900152527893292,0.3104906401085736
0.1499099168687265,0.14099495726340508,0.6376817909931196,0.0749547113874019,0.29701267062510117,0.16624551199837845,0.40267112399070953,0.05911598199840903
0.13084551219482535,0.14862539271881653,0.4766716568336175,0.13563904876806904,0.04512740830058824,0.367742412580378,0.34891004337702414,0.10258108697394053
0.10503457896684604,0.13727088801664789,0.32807086497017746,0.23537990277698573,0.29145807870118545,0.1980095031709558,0.18889714439060054,0.08625537096027237
0.1191367768402591,0.14257020799845255,0.4147905629828426,0.03252080546290055,0.31339754778804985,0.3145161112002531,0.22114239797023763,0.1184231375785588
0.11050690939243202,0.13715296756653866,0.36825239940892274,0.09595679759574956,0.1994801609265811,0.24651050227022805,0.24375612426309148,0.21429641494434998
0.11676870260462836,0.14272739240783833,0.3977421688081701,0.2683199823349606,0.035164051579648026,0.06754840508323989,0.37552672899655104,0.2534408320056004
0.07877012440718537,0.18357074618099292,0.10225008503630979,0.009783681149565435,0.10794385663342923,0.7058229117022913,0.005384434547877651,0.17106511596683638
0.07693232616874235,0.13994510459912915,0.12099262934023143,0.19396474652663412,0.24456900457756037,0.2304532778828498,0.07927403160908683,0.251738939403869
0.10137523652213906,0.14184301576765543,0.2916973831824992,0.0844905210779802,0.11588322781837812,0.26584484882162573,0.23135103586283923,0.30243036641917675
0.0958467292756648,0.13731236974789154,0.2610597234719652,0.33680308876593756,0.29106499464463575,0.04797647904007971,0.18832936475019857,0.13582607279914843
0.12073910855365678,0.13544608092035568,0.44843754903009925,0.07787028343201129,0.3105402615929512,0.12545873182297343,0.2847002730286626,0.20143045012340158
0.10073756966299507,0.14027922019804953,0.29040345109903526,0.3102171196406139,0.19618069163438007,0.22516723227363147,0.19223106121882128,0.07620389523255329
0.11929329620973571,0.14232243299000924,0.4166124409487715,0.3904886061477146,0.15175872025046946,0.013142888834253175,0.3488806687824853,0.09572911598507758
0.09623966786825035,0.1475618349195952,0.24558970744703018,0.294365500380176,0.29858163620200645,0.2863544641814746,0.11586044599267613,0.004837953243666896
0.10089381421451887,0.13852790784025393,0.29520271295569084,0.22424307603160437,0.10343144519161085,0.23350351788601897,0.23277042655018365,0.20605153434058227
0.10333698826407006,0.14903684499537823,0.29078036552245845,0.14597648980968356,0.19091671311741992,0.4219609820333982,0.15711779905501122,0.08402801598448709
0.1133165907628696,0.14066501683487026,0.3790323419607528,0.19494316989308158,0.32775963613964626,0.24368884205611133,0.19958563139661104,0.034022720514549756
0.08964719755972263,0.13601030849561,0.21797757749133811,0.195809304577344,0.315218663239977,0.044600701284577056,0.16502857912075455,0.27934275177734735
0.09176286989306824,0.14051012709451088,0.22605395461427263,0.26518991044894163,0.24952669093410537,0.25148431893501466,0.1286952820547084,0.10510379762722975
0.10909869243036374,0.13599277296239443,0.3610389828872805,0.20693794189792336,0.20713027486442082,0.22169356642467453,0.233497887963287,0.1307403288496944
0.10072916364065472,0.1349773569733046,0.3017481194917012,0.14547098196160868,0.23155535485032552,0.18853004827857253,0.20361414378947096,0.2308294711200222
0.05851997465016703,0.14717782729353268,-0.010056034778127252,0.3910657947766359,0.1485141025950084,0.16503007226759134,0.04129539483826277,0.2540946355225015
0.09344409474321248,0.14345627295643432,0.2331309328896966,0.018704742128194618,0.24230216802131058,0.2823980479602717,0.1491191197434864,0.3074759221467367
0.12346619743366438,0.16860796177735393,0.3764128144640715,0.0221385254719856,0.027109083683226315,0.5970824338104112,0.2614434211388169,0.0922265358955602
0.12412081483808403,0.13804412591003346,0.4644950621069747,0.23563788932091903,0.3474236424302179,0.09737916270109709,0.28105024655500466,0.03850905899276144
0.11112651518783642,0.13988172062205756,0.3654981863282459,0.020779138250847436,0.2136362934500948,0.2173676046614289,0.2562848865896647,0.29193207704796426
0.1110107105742607,0.1380922424241644,0.36939591738669936,0.33870494498209214,0.17920080793587653,0.11209378624209294,0.2759982809054345,0.09400217993450394
0.11923372392898868,0.14831618957296822,0.39937463401355133,0.18748188827682136,0.033508219049362686,0.010827140493818818,0.41114098553475303,0.3570417666452441
0.07477870513340157,0.14347630368240002,0.10300450146886832,0.4130652401254856,0.24271624538016678,0.10285131159416806,0.09284640728014779,0.14852079562003181
0.07552754969084975,0.14009623006164817,0.11083488602096563,0.1738708802444427,0.22622248715005802,0.2090013220432498,0.0886197925191628,0.30228551804308684
0.09619306701343812,0.13986393498630048,0.25877340729032966,0.2869739519046897,0.21559267914540783,0.23790304043421762,0.16318578572405615,0.09634454279162871
0.09547056598472066,0.15446249260948267,0.22963869989071428,0.2758863137265722,0.5873466766612889,0.01115525645050682,0.08995873794385999,0.03565301521777195
0.1260722410049628,0.1477649097946093,0.4471443260568568,0.01875300050123398,0.3938847166461432,0.32398930089590905,0.21832662755233928,0.04504635440437445
0.0999862470407719,0.13385526447400053,0.2987274889628167,0.2494694126711688,0.2402622261637413,0.0878909143235685,0.22015708116849073,0.20222036567303076
0.08531681737295296,0.13664976313953947,0.1852679199092411,0.2681432741257382,0.2765219839352522,0.019725523385839352,0.16310763501125314,0.27250158354191706
0.09249268355040727,0.1485447934663841,0.21873996921851327,0.22343509219517182,0.3803539962916014,0.29251573465307035,0.072356678962965,0.03133849789719142
0.1158881396376921,0.14313517757971858,0.39045705313472234,0.23188594523943085,0.00956945177866492,0.21143998782388768,0.33938299436509833,0.20772162079291825
0.09181400223532789,0.1370824500982209,0.23207932315575663,0.13039871231640418,0.216101118788288,0.15394182496139996,0.18329015707197077,0.31626818686193703
0.0974376441549565,0.15164616529145053,0.24687498086749937,0.15334943537072834,0.3817586719573913,0.3595805782298916,0.07776289781792464,0.027548416624064043
0.1912589493595249,0.16697474220548364,0.7861006259137928,0.10414843106772506,0.01883123823512951,0.09760152070572681,0.7058493211582596,0.07356948883315899
0.13554449762578777,0.13849240263017576,0.5454775582709659,0.1396904553577178,0.37000010565423075,0.01019158515965363,0.3566839043552574,0.12343394947314035
0.11906510231485676,0.1378708233075713,0.4284090056029508,0.03866159388142623,0.22796097511903046,0.20577978579791487,0.2870944536721253,0.24050319152950303
0.09705716727209429,0.13898217453343514,0.2666325188571531,0.28488144862227077,0.0999979147696669,0.0629127990015026,0.2661372656377435,0.2860705719688163
0.10727691862363946,0.13858431443773989,0.3411419164964661,0.34245599802040694,0.14265791499290198,0.12862106358628306,0.26843603740393185,0.11782898599647634
0.09681757259612023,0.1341840585691093,0.27438112238316253,0.24996315746060419,0.230534378782335,0.11521016130049115,0.20165310311070328,0.20263919934586647
0.13342405225590473,0.13895756518713995,0.5283919026432385,0.03880577386952849,0.339632952072576,0.190127751543613,0.31099804443513623,0.12043547807914641
0.13101484560801935,0.14518608425529309,0.4891298361842164,0.39067753019017626,0.16979163214902407,0.004727992282785142,0.39497846976023926,0.039824375617775354
0.10188268806599463,0.13897653202921645,0.30136518341952734,0.09322324081847266,0.277369473522003,0.27752863814852974,0.16741451678153496,0.1844641307294597
0.10242544690558658,0.13774230790356407,0.3080059246233149,0.17972228173960783,0.1175092766847943,0.1317179883081714,0.26952337689751066,0.3015270763699158
0.10928623544686648,0.14222674938917818,0.34653281227712995,0.35586464808974383,0.35498309958819496,0.041002889126888147,0.2222730744781371,0.025876288717035765
0.0998131922859954,0.14811922103067424,0.268791531638898,0.23416636357715223,0.18814587411274775,0.37827030952356616,0.14953261795172026,0.04988483483481349
0.0976735104746517,0.15462368004665852,0.24364644835308225,0.08372124115482028,0.44586240489443646,0.3619649956005267,0.05920705199319673,0.04924430635701976
0.11865650346242784,0.15104810785586392,0.38832994530722753,0.29413144990881396,0.030531855970711376,0.3448581114521076,0.2963440769894797,0.03413450567888731
0.09341616908138556,0.14138883202060118,0.23634235182391655,0.032267626323188234,0.375263732386453,0.1423521403348226,0.14097200083878897,0.3091445001167474
0.09512644738345245,0.14475520719455795,0.24266102798112696,0.3010590361516091,0.31337553521464173,0.23944222849942945,0.11958460626627876,0.026538593868040954
0.12651804173092365,0.13880494232407614,0.47921954807358397,0.279818495886512,0.20105829934516348,0.15274481840770315,0.326340767208338,0.04003761915228337
0.06647126559711537,0.1657401611110164,0.03904464406053509,0.4292054558993912,0.009891997456229231,0.4083261343303871,0.0490548956948488,0.10352151661914355
0.09802865564163386,0.14106112937072557,0.269589899154217,0.038428333665861764,0.21227658325843102,0.2439392249502539,0.19074794073797122,0.3146079173874821
0.07069939036091769,0.14925207014310843,0.07168671329421906,0.1380230323232479,0.10519590139649858,0.3198082007352035,0.08232541397760632,0.35464745156744376
0.13776315100488964,0.14323452773581713,0.542907860514726,0.004973113140627806,0.39683468525033555,0.017659267944305737,0.36461925685895863,0.21591367680577228
0.10983587593968151,0.14294950922144944,0.3486257225443044,0.31897195135860607,0.023705809459919423,0.17791565476867952,0.3113708788585513,0.16803570555424374
0.10081734112275087,0.1339479614865834,0.3047253625195278,0.21039139218686595,0.23257046713882837,0.1519411095421536,0.2097761420936344,0.1953208890385176
0.10188804807674486,0.14362869511051166,0.29164122144614,0.29370491679406074,0.014811858965229263,0.09157136624288496,0.30975758146869037,0.29015427652913467
0.07998907309549559,0.13754315286364838,0.14532946700234145,0.22726134816699714,0.30929459369815876,0.13834541289042274,0.09382647819040837,0.23127216705401302
0.11404892485633682,0.1393102452806324,0.3879752328872754,0.11875994512356373,0.19616394723661265,0.026126228980452575,0.32748930021912115,0.33146057844024995
0.1059340852244037,0.1344520139375376,0.34163925016209357,0.22948393837084474,0.17621348037923,0.10174092190039116,0.2674923050043505,0.22506935434518352
0.11846986902440122,0.1376212439505015,0.42486077981849374,0.04553054749879238,0.2550473130820308,0.230299322809236,0.26593115231845244,0.20319166429148836
0.1269707509070869,0.14519957984721601,0.4612324014818488,0.21331215005449342,0.14544198107183878,0.3243517922600307,0.3011695040779972,0.015724572535639934
0.15356110018592492,0.14979242073181726,0.6246050349465493,0.011214850872587638,0.1601238139388952,0.34475835405176464,0.41992510598766664,0.06397787514908598
0.10226180613358957,0.13965430762097258,0.3026172758543891,0.16388078650163773,0.10506222207175106,0.2675342820121853,0.23228408813975684,0.2312386212746689
0.0541831050466355,0.14744786182471248,-0.03945052089178261,0.22554821394344887,0.19962270817457478,0.13157110460168617,0.02712946053096623,0.416128512749324
0.0903393524009876,0.13774516300214998,0.22025711640062495,0.19665336047743268,0.24184720866663215,0.24110190660966582,0.13436754315185082,0.1860299810944186
0.09878883473242947,0.1414646625401372,0.2741945163968003,0.36039611887901424,0.32411169492137176,0.09435492107808933,0.1718673239445994,0.04926994117692531
0.0958208836320907,0.13569123435128344,0.2639881920401433,0.30988788625800656,0.19689321724535216,0.0742660860700004,0.21817691018757224,0.2007759002390686
0.09298878432271963,0.14477062105351646,0.22786932930628845,0.1470338833262729,0.04661795581069321,0.27569596140039887,0.21359806014604504,0.3170541393165899
0.0925239946061201,0.13549018712996366,0.2400468646111082,0.15472567784809277,0.253486374965786,0.16416791942500136,0.16685428272265537,0.26076574503846434
0.11789500066554798,0.1439100309028172,0.4022999668775321,0.2077958158411025,0.06901855335877703,0.01482323094104382,0.38889969129967894,0.31946270855939773
0.048412954934872916,0.15429766391289265,-0.07509540177917692,0.49633847561630445,0.1501283122643867,0.09613457647421643,0.010253209242802664,0.24714542640228968
0.12416981675100762,0.1366613237427009,0.46955360151364656,0.22077337879718376,0.1467951293534991,0.16372253083168364,0.3383763097806969,0.13033265123693652
0.09587686790667363,0.13474856885331662,0.2662504560306547,0.16170128909704568,0.24653753634566453,0.12475251038361557,0.1957087128793371,0.2712999512943372
0.09311558043956496,0.15022893714792016,0.2204340992372083,0.3423494156240167,0.05302730556382356,0.33408092893921,0.1774324023693693,0.09310994750358048
0.08822480305082456,0.13737444121164422,0.20545891071062025,0.1586542679963395,0.3386500587939346,0.17022408305667416,0.11360005265134696,0.2188715375017048
0.08591486293177085,0.1404161337795002,0.18455758775174483,0.3313097318380373,0.10466257523206103,0.17780505979172748,0.17665461807678995,0.20956801506138426
0.0858078882627987,0.14310228139195902,0.1803457499892022,0.06298765804196807,0.29077304178296937,0.08252131295440816,0.15683365311547387,0.4068843341051805
0.09749143316997143,0.1451853996959561,0.25823142856296244,0.3063753035574353,0.431518476195796,0.1113899277146061,0.12429825855863212,0.026418033973530493
0.0900412706297684,0.13899344971028024,0.21613443433763832,0.2025905641259797,0.33409153149232773,0.2122747830657291,0.10637398788888025,0.1446691334270832
0.09300054393058822,0.1393436672044262,0.23682844432516825,0.2070734845936675,0.09272615194895757,0.1637024852115555,0.22623518207146565,0.3102626961743537
0.07267050352934541,0.14959449849866874,0.08469899399046531,0.01623153576321086,0.3300674685179402,0.25925293481736855,0.03375737511129378,0.3606906857901866
0.09824420911699491,0.14325320899064958,0.2669693013263751,0.3273294736162766,0.021710517588867564,0.09841777728575313,0.28656895395174203,0.2659732775573607
0.1029442749081043,0.14082781952790105,0.30494170151939415,0.09882653464859255,0.11212418091207425,0.19841898896156338,0.2595028346962415,0.3311274607815283
0.07577341848329441,0.15211754897179555,0.10369229973734984,0.1974870719850569,0.2476043631433662,0.4001365933179077,0.019637274290932837,0.13513469726273636
0.10840195568820461,0.1395564338230614,0.346827117620186,0.2585050120075719,0.32440679703855874,0.185422667841179,0.19282832095197,0.03883720216072026
0.08911555718590965,0.13540113693622316,0.21503185161306068,0.2393824378776921,0.2849702626795426,0.12973083575138808,0.14405525145477613,0.20186121223660106
0.1367981703437778,0.14008500224014914,0.548225499630017,0.0200539943713275,0.3218031053878926,0.2112667708771622,0.3272166479515668,0.11965948141205089
0.10401008104297717,0.13634497527912695,0.32278476674977746,0.25806135443690165,0.17201412675466723,0.19679359416598832,0.2286899044220751,0.14444102022036753
0.12750268022287942,0.13895490822803028,0.4857883833229191,0.03639928409387304,0.22492209856308232,0.24574926110833584,0.3121649018044229,0.1807644544302859
0.11891716252057005,0.139703599131813,0.4217297398686243,0.06407419065125732,0.14251973926975944,0.18234949887853227,0.32439666280094687,0.286659908399504
0.10101237747793848,0.14678607411833897,0.27940237331284096,0.15567777368047517,0.43128309379061336,0.26483162683227185,0.10371041379755841,0.044497091899081145
0.09373626489141282,0.1355400358124499,0.24890258209828517,0.14823991903431502,0.23852518034669618,0.15582577456226154,0.18092919198300353,0.27647993407372373
0.11740540127611546,0.13889245590909305,0.4133082743794814,0.08314159903602254,0.4300453666943965,0.03847622759173573,0.25153031848556495,0.1968064881922803
0.10136071313407641,0.14165787775890104,0.29197608907053896,0.29525236063915206,0.03367311724743493,0.11957487957281908,0.29137282618707877,0.2601268163535153
0.08884987374979407,0.14084079749029,0.2048403180320182,0.28730874162162895,0.09068690429334467,0.06008955566765873,0.23511639785598237,0.32679840056138526
0.1265608884467614,0.13597933593922057,0.4894926717138292,0.23542852873793005,0.24170780089409238,0.1183898333112704,0.3253819380004542,0.07909189905625287
0.10138837731905234,0.14274924267846528,0.2899376314890676,0.20054815938412532,0.2635958229736518,0.3145099088231525,0.15019445236186707,0.07115165645720335
0.0708632836202222,0.14496863129481322,0.07493540859974224,0.2885739397844163,0.13640439242322758,0.27468833620089206,0.07295053192878874,0.22738279966267527
0.0793029686970411,0.1589040210198065,0.12147564657684215,0.47603338426088365,0.04632035881703103,0.3008600319718583,0.1201410873870384,0.05664513756318872
0.07045094490898492,0.14613272728751217,0.07151679916589095,0.32369287071914665,0.10540185156258064,0.2648092072020765,0.0832612885300412,0.22283478198615506
0.09260658977592127,0.1375208701781351,0.23710284652565777,0.2937338567358773,0.23014055881276244,0.18220575687366025,0.15912547600091925,0.13479435157678077
0.06954421990348482,0.14433952869580605,0.06612339661714678,0.25962034397497785,0.23199455089344503,0.26953497912654206,0.03471659615639566,0.20413352984863933
0.10067683943412242,0.14247003048122164,0.28551155142402995,0.3750865921846289,0.07244502001922502,0.026580819507774328,0.29625112795587955,0.22963644033249225
0.07849034570254115,0.15753104734976164,0.11737588249183396,0.39298279654643575,0.0652485885052054,0.37124695762973053,0.09412373427961136,0.07639792303901698
0.11355623586002146,0.1392633508204865,0.3845680542977644,0.06503171533315472,0.3224846072091349,0.26334706823689363,0.2070780541819842,0.14205855503883255
0.08973839579012302,0.14309660605844168,0.20782041314087946,0.30224069130410885,0.1352175187402257,0.2813604958287654,0.15130455599013024,0.12987673813676984
0.10842845021118871,0.14280970552382585,0.3391117573805871,0.2059466571151663,0.1341484275626039,0.3327736751075325,0.22376941247463622,0.10336182774006104
0.10612287186356324,0.13699030795625994,0.3366871171520394,0.26791162624082815,0.11433062302249315,0.16188111057742874,0.26996585342163076,0.18591078673761915
0.1133125909994115,0.14705269056190834,0.36254073825984984,0.054154164459316693,0.4353864536813523,0.29079191518078923,0.15514831236338006,0.06451915431516154
0.10360540399268002,0.13463726955455887,0.3238732049227266,0.21873677907329755,0.1708166431691564,0.14695700161232897,0.24624808771339463,0.2172414884318226
0.16519508929142573,0.14651435914925542,0.7179848439582813,0.10183863499438872,0.20929866526257843,0.16684235948776374,0.49950575255592683,0.02251458769934214
0.08212442435021658,0.13996541904073057,0.15807064703445267,0.16898372626796637,0.22608429887782852,0.2599786033978868,0.10143410228477649,0.24351926917154182
0.09483365495600123,0.14178040332264008,0.24568737385189005,0.04854067410686839,0.37138859038914535,0.05593680241215873,0.17431338808048813,0.34982054501133947
0.11510553255695108,0.14334534874222996,0.38442497814173465,0.06087756389377535,0.09309302265802542,0.2932879629631123,0.292388090128168,0.2603533603569189
0.09574376873775077,0.13899369364616146,0.25716108263691645,0.34426047593775777,0.2692398501064096,0.12491484713472364,0.17149612222969332,0.0900887045914156
0.07858895816382383,0.13811864543387337,0.13458688438067262,0.2751227321312998,0.17667922868957575,0.1213971807082338,0.13991768442796976,0.28688317404292096
0.14116948755920197,0.14360683612655983,0.5652202203498711,0.08178591740686084,0.3126501854467623,0.2698023550328533,0.32610295426823876,0.009658587845284717
0.0921557397908062,0.1346880693829647,0.23874230240375874,0.2186582212990575,0.233699963500543,0.141689747813809,0.17466374726483844,0.23128832012175213
0.10145225638901195,0.14130447914747635,0.29335415720084257,0.2866898797077341,0.06183400869535046,0.23360720503283314,0.24594112259327686,0.17192778397080558
0.1015211965714269,0.14395239005925273,0.28843700722395943,0.2330182608256804,0.2956429913117098,0.29285905805154766,0.14265004891676164,0.035829640894300525
0.10093184943482213,0.13477462469432955,0.30370590552677146,0.2633870738488013,0.22435587836816703,0.03333993221939752,0.24627102236945203,0.23264609319418214
0.07115736434066211,0.14320081212982017,0.07791411357742363,0.27320565856120427,0.31134916299037785,0.21010370188024177,0.028835952553550773,0.17650552401462535
0.08010919387278491,0.14756862677264182,0.13627011589507462,0.3866287151732576,0.002230635125314465,0.16060260622590053,0.1917453935012744,0.2587926499742531
0.10371790102233928,0.13797409436480035,0.3168558650347083,0.3281830063938716,0.12356816401987596,0.12378480148909636,0.26312322554247797,0.16134080255467825
0.08043515023023991,0.13876487581883737,0.14726457332703377,0.1504732537698444,0.3031103483683094,0.09436669211033583,0.1181698746929463,0.3338798310585641
0.10247469169612933,0.13437387506506576,0.31609337511151236,0.14400923804867363,0.3144861724218048,0.12457602980911207,0.19958225513002592,0.21734630459038345
0.16686799070023028,0.147825440504414,0.7229336867563012,0.006665878122758842,0.33778104665296027,0.09063118034837966,0.48924348715319954,0.07567840772270162
0.09526994367133734,0.14911660541795016,0.2365259293053332,0.15981330464051088,0.03289729594846001,0.3842366118654139,0.1935667501774463,0.2294860373681688
0.153445648203973,0.1428745947396253,0.6540396378675185,0.03148928639442988,0.35207156005147366,0.09854091321020877,0.4215947202204118,0.09630352012347596
0.1461379672609154,0.15238886558019604,0.5652510564532323,0.14338995515258748,0.027483968109430972,0.3549764916836582,0.42473917295239605,0.049410412101927426
0.09172306542729182,0.13830712786576094,0.22936681512236887,0.2988853795725067,0.17469578453828793,0.20209800569067363,0.169868278168437,0.15445255203009467
0.10431680156147954,0.1429358980390093,0.3100466864481087,0.20691326411247046,0.05739626722766667,0.06726345691823313,0.31862406233708995,0.3498029494045397
0.11684765046737748,0.14791243147513236,0.3843331483394277,0.21676631014016776,0.1572109808892465,0.37394567623183145,0.23733615592582444,0.01474087681292988
0.08422703637289683,0.1534034380988978,0.1579302046495065,0.08772041621940821,0.4022051696568802,0.3701576753522931,0.015221467848591602,0.12469527092282684
0.06540092698345411,0.1487869082451024,0.03629974604053843,0.12649830257426894,0.36781722988475496,0.010790227257877507,0.0569926235959848,0.43790161668711386
0.0884487173100611,0.14365024903733986,0.19804154535552707,0.12644025829948663,0.4622562530357785,0.16867428021384076,0.07042156982730766,0.17220763862358657
0.08614401369676913,0.13844021689786595,0.188846957066362,0.20793923343754206,0.24635333529126882,0.23901867108763103,0.11434835936720403,0.19234040081635403
0.08213766233543321,0.17177445997900004,0.128876332011986,0.13729891158705912,0.19635096541131147,0.6003676137715821,0.008708715674734914,0.05727379355531254
0.1255155943962988,0.1456339176976716,0.44986494514489245,0.14636578680569506,0.018680440863937244,0.1277426455765336,0.41050013985679523,0.29671098689703895
0.0812553593177523,0.14013128601025845,0.15168175446699517,0.33171892751777426,0.3037639685915878,0.12702013954871247,0.09640236387348282,0.14109460046844258
0.08819053268812346,0.1404856083441819,0.20066491522076935,0.24153153693751392,0.1096838520912634,0.25538359578083364,0.16751935087330788,0.2258816643170811
0.12517458292796443,0.14654394098040174,0.4447443032576874,0.1688603502424963,0.11401184740872117,0.3672240666483099,0.2956544333697475,0.05424930233072518
0.10578729262419609,0.13922205417124264,0.3288795938025586,0.24988143804453405,0.14024697760493618,0.2573865739046108,0.23013972550565098,0.12234528494026801
0.13876020497904074,0.14481556703676116,0.5438655980889652,0.013032131881917701,0.1558320679615705,0.31414623078982523,0.3674154801510005,0.14957408921568616
0.11829116128116404,0.14686749415728012,0.3968962745339697,0.05246725643259882,0.3143494040639166,0.37062526331498324,0.19792120137197033,0.06463687481653113
0.06936436438007937,0.16273920739655923,0.057542153055105516,0.14337515677270882,0.009683052479168869,0.4813962826607531,0.06199825831101675,0.30354724977635245
0.13353617699361373,0.13938031402260423,0.5275937101252899,0.1089329052076268,0.22027757641262521,0.25892998949887114,0.3298101201042417,0.08204940877663529
0.12793539399919235,0.15026922769218215,0.45209119020930943,0.004364804041194791,0.05433687354204293,0.35726320653964483,0.3468914495282801,0.23714366634883738
0.12298563883885928,0.13452829560303017,0.46819621520158894,0.21647211115669682,0.23972997665993476,0.06321719408919356,0.32962385811838296,0.1509568599757918
0.06778987495664068,0.14321882842814254,0.05439141656258635,0.20672876894265496,0.2799906834893187,0.0253412689607822,0.08972095882823009,0.398218319779014
0.11796502160262118,0.1376061349342323,0.42123864339569655,0.0514504577399137,0.37479409870340386,0.15245805657887307,0.24190531128728754,0.17939207569052176
